Name,Current price,Change(%),Open,High,Low,Volume
COLUMBIA FINANCIAL INC.,17.57,12.28,18.07,18.27,17.24,42046
T STAMP INC.,1.46,1.39,1.46,1.46,1.4,42019
AEROVATE THERAPEUTICS INC.,18.69,13.21,19.28,19.5,18.25,42001
BON NATURAL LIFE,0.55,10.42,0.5399,0.58,0.5303,41875
KAIVAL BRANDS INNOVATIONS GROUP,3.02,12.58,2.98,3.24,2.82,41810
NEXXEN INTERNATIONAL,4.87,12.99,4.97,4.98,4.83,41681
IRIDEX CORP.,2.73,13.19,2.81,2.85,2.69,41669
AMERICAN ONCOLOGY NETWORK INC.,5.85,10.59,5.72,6.01,5.54,41630
STOCK YARDS BANCORP INC.,48.95,11.55,49.85,50.03,47.38,41467
BIONEXUS GENE LAB CORP,0.4446,15.26,0.47,0.505,0.42,41183
FIRST MID BANCSHARES INC.,31.2,10.86,31.74,32.56,30.16,41161
GAIN THERAPEUTICS INC.,3.73,13.62,3.91,3.92,3.7,41110
AFRICAN AGRICULTURE HLD.,1.04,10.95,1.07,1.07,1.0,41102
MATERIALISE NV ADS,5.86,3.35,5.71,5.86,5.71,41074
BUSINESS FIRST BANCSHARES INC.,22.41,10.62,22.85,22.85,21.72,41042
BRIGHTSPRING HEALTH SERVICES,46.17,1.25,45.6,46.55,45.6,41042
FIRST BANK,13.57,11.24,13.72,13.83,13.25,41040
BROOKFIELD PROPERTY PARTNERS L.P. 6.375,12.82,0.94,12.7,12.97,12.66,40961
WINTRUST FINANCIAL,24.7,0.53,24.62,24.75,24.58,40877
MOTORCAR PARTS OF AMERICA INC.,9.34,2.3,9.12,9.56,8.99,40832
CHAIN BRIDGE I,10.91,10.37,10.91,10.95,10.91,40800
LIBERTY BROADBAND,80.59,3.56,78.44,80.59,78.11,40710
FANGDD NETWORK GROUP,0.6098,1.63,0.6,0.65,0.6,40703
ADAGENE INC. ADS,3.6,11.64,3.6,3.85,3.6,40473
OLYMPIC STEEL INC.,68.96,2.04,68.36,69.0,67.43,40172
MOGO INC.,1.66,13.7,1.44,1.75,1.44,39923
OP BANCORP,10.78,11.19,11.13,11.13,10.56,39882
CASS INFORMATION SYSTEMS INC,42.93,10.53,43.13,43.26,41.27,39706
COLLIERS INTERNATIONAL GROUP,118.91,1.25,117.18,118.96,115.04,39679
B. RILEY FINANCIAL,24.84,10.08,24.87,24.87,24.77,39528
THIRD HARMONIC BIO INC.,8.73,0.69,8.6,8.91,8.42,39508
INFLECTION POINT ACQUISITION,10.39,10.1,10.44,10.45,10.39,39458
ARROW FINANCIAL,24.97,10.87,25.01,25.52,24.19,39302
PIONEER POWER SOLUTIONS INC.,5.4,8.0,5.1,5.41,5.1,39289
HUIZE HOLDING LTD.,0.6,18.95,0.6499,0.65,0.5992,39242
RANI THERAPEUTICS HLD.,3.45,10.29,3.5,3.55,3.4,39239
ASIA PACIFIC WIRE & CABLE,1.35,0.0,1.35,1.35,1.3,39227
CENTRAL GARDEN & PET CO.,47.61,1.51,47.26,47.66,46.92,39221
PONCE FINANCIAL GROUP INC.,9.46,4.42,9.25,9.5,9.06,39205
BTC DIGITAL,3.9,2.36,3.94,4.03,3.8,39129
LIGAND PHARMACEUTICALS INC.,74.17,1.46,73.61,74.25,71.95,39013
FUSION FUEL GREEN PLC,1.07,16.14,1.17,1.2,1.05,39005
RECRUITER.COM GROUP INC.,1.42,18.39,1.45,1.5,1.37,38909
HEALTHSTREAM INC.,26.93,1.16,26.68,27.09,26.59,38794
CENNTRO ELECTRIC GROUP,1.21,1.68,1.21,1.23,1.16,38704
GLUCOTRACK INC.,0.2059,12.0,0.2128,0.2139,0.2023,38621
CAPITAL BANCORP INC.,20.51,15.74,21.99,22.03,19.99,38589
TENAX THERAPEUTICS INC.,10.79,117.57,12.6,13.63,10.52,38581
NOVA,144.99,0.12,145.44,145.97,142.53,38475
CITY HOLDING COMPANY,102.21,0.0,103.15,103.82,99.26,38361
SAVERONE 2014,1.1,10.9,1.16,1.23,1.1,38216
COLOR STAR TECHNOLOGY CO.,0.3094,16.53,0.33,0.33,0.3089,38180
TURNSTONE BIOLOGICS,2.78,5.7,2.63,2.85,2.6,37829
IMMUTEP LTD.,2.2,1.38,2.17,2.21,2.1,37799
ALLOT,1.83,3.39,1.73,1.83,1.73,37755
XBIOTECH INC.,4.63,0.87,4.62,4.63,4.43,37653
THE HERZFELD CARIBBEAN BASIN FUND,2.66,11.48,2.68,2.7,2.66,37524
ENLIGHT RENEWABLE ENERGY,17.64,11.67,17.58,17.83,17.49,37492
ELECTROVAYA INC.,3.79,5.87,3.51,3.9,3.5,37463
SNOW LAKE RESOURCES,0.87,14.4,0.8715,0.91,0.85,37451
WETRADE GROUP INC.,2.51,114.92,2.89,3.1,2.25,37449
CASI PHARMACEUTICALS INC.,6.58,14.08,7.15,7.15,6.21,37417
CALIBERCOS INC.,1.09,13.54,1.26,1.26,1.06,37284
MDXHEALTH SA,3.97,13.17,4.1,4.15,3.95,37245
REBORN COFFEE INC.,3.53,0.86,3.7,3.75,3.27,37209
LINKBANCORP INC.,7.06,10.98,7.06,7.23,6.75,37137
SOUTHERN CALIFORNIA BANCORP,16.08,12.25,16.5,16.5,15.96,37101
TARGET GLOBAL ACQUISITION I,11.16,0.36,11.16,11.16,11.16,37047
HURON CONSULTING GROUP INC.,105.25,1.66,103.22,105.45,103.22,36941
ALTAMIRA THERAPEUTICS,1.81,12.16,1.91,1.91,1.81,36830
CARECLOUD,7.52,0.27,7.36,7.58,7.35,36774
CO-DIAGNOSTICS INC.,1.21,13.2,1.25,1.26,1.2,36774
BROADWIND INC.,2.37,1.28,2.36,2.47,2.35,36729
DULUTH HOLDINGS INC.,5.01,2.66,4.92,5.06,4.83,36486
MACATAWA BANK CORP.,10.57,10.84,10.7,10.72,10.35,36481
U.S. GLOBAL INVESTORS INC.,2.83,13.08,2.92,2.92,2.8,36456
MANITEX INTERNATIONAL INC.,7.79,4.14,7.59,7.84,7.55,36408
AGRICULTURE & NATURAL SOLUTIONS ACQUISI,10.13,10.1,10.13,10.13,10.13,36402
BIODESIX INC.,2.11,5.5,2.06,2.14,2.0,36372
PORTMAN RIDGE FINANCE,19.0,0.96,18.94,19.22,18.69,36067
KAISER ALUMINUM,66.29,2.14,65.55,66.57,64.09,36049
LANTERN PHARMA INC.,4.23,0.24,4.29,4.5,4.2,35889
VACCINEX INC.,0.6,14.08,0.625,0.625,0.6,35887
ONCONOVA THERAPEUTICS INC.,0.717,5.29,0.69,0.73,0.6815,35830
TSCAN THERAPEUTICS INC.,5.15,0.78,5.11,5.38,5.11,35821
ORGANOVO HOLDINGS INC.,1.04,1.96,1.04,1.04,1.0,35804
JOHN B. SANFILIPPO & SON INC.,104.98,12.01,107.57,107.7,100.55,35518
BRIGHTHOUSE FINANCIAL,16.76,0.06,16.75,16.96,16.33,35476
LASER PHOTONICS,1.07,0.94,1.05,1.11,1.04,35461
VISION MARINE TECHNOLOGIES,0.754,11.8,0.75,0.7998,0.74,35342
ECD AUTOMOTIVE DESIGN INC.,1.0,0.0,1.0,1.02,0.97,35260
JAKKS PACIFIC INC.,31.85,1.56,31.28,32.13,31.2,35187
AILERON THERAPEUTICS INC.,4.15,16.11,4.41,4.51,3.95,35157
AKILI INC.,0.25,10.44,0.246,0.2639,0.2426,35126
SAFETY INSURANCE GROUP INC.,84.61,1.56,83.21,84.79,83.1,35044
SENTAGE HOLDINGS INC.,2.47,19.52,2.41,2.8,2.41,35021
CARECLOUD INC.,1.28,13.03,1.38,1.42,1.23,34909
NAUTILUS BIOTECHNOLOGY INC.,2.88,3.6,2.82,3.04,2.82,34860
ENVVENO MEDICAL,4.3,10.23,4.41,4.49,4.1,34659
ACTELIS NETWORKS INC.,1.13,0.0,1.17,1.21,1.12,34598
INNOSPEC INC.,117.75,1.41,116.94,117.9,115.54,34586
UNIVERSAL LOGISTICS HLD.,30.03,11.61,30.54,30.54,29.47,34537
RELIANCE GLOBAL GROUP INC.,0.4501,10.2,0.4596,0.47,0.44,34424
BRIGHTHOUSE FINANCIAL,25.3,10.71,25.38,25.5,24.7,34318
PC CONNECTION INC.,66.06,2.4,64.98,66.07,64.3,34273
INMED PHARMACEUTICALS INC.,0.363,0.86,0.34,0.3709,0.3322,34251
HAYNES INTERNATIONAL INC.,55.76,0.16,55.91,56.4,54.47,34231
CONCRETE PUMPING HLD.,7.84,1.55,7.81,7.85,7.74,34097
AUDIOEYE INC.,5.42,3.24,5.26,5.42,5.12,34073
WEST BANCORP.,18.58,11.22,18.81,19.08,18.29,33873
AMTECH SYSTEMS INC.,3.99,12.21,4.1,4.14,3.98,33849
DMK PHARMACEUTICALS,0.53,11.85,0.568,0.568,0.5251,33770
BRIGHTHOUSE FINANCIAL,24.75,10.32,24.72,24.82,24.28,33755
1ST SOURCE CORP.,51.93,10.65,52.72,52.72,50.41,33665
ALICO INC.,29.22,10.75,29.65,29.72,29.12,33588
NEUROGENE INC.,30.76,1.99,29.48,32.1,28.4,33477
ZIONS BANCORP.,26.3,1.35,26.28,26.85,25.92,33452
NATURE S SUNSHINE PRODUCTS,17.82,2.35,17.5,17.97,17.36,33319
XUNLEI LTD.,1.49,11.32,1.5,1.52,1.49,33045
DXP ENTERPRISES INC.,33.1,2.73,32.56,33.22,32.38,32994
SOL-GEL TECHNOLOGIES,1.5,7.14,1.49,1.58,1.44,32984
ELICIO THERAPEUTICS INC.,4.5,2.27,4.36,4.57,4.2,32946
NVE CORP.,80.05,0.08,80.19,80.46,77.31,32934
STAR EQUITY HOLDINGS INC.,0.9801,0.0,0.9539,0.9899,0.9501,32917
GREENLIGHT REINSURANCE,11.35,10.53,11.41,11.43,11.24,32801
PHOENIX BIOTECH ACQUISITION,11.24,2.09,11.06,11.24,11.06,32606
ALTERITY THERAPEUTICS,2.13,0.95,2.24,2.24,2.09,32601
CLIMATEROCK RIGHT,0.096,14.0,0.1,0.1,0.096,32599
AGNC INVESTMENT,25.54,10.12,25.61,25.71,25.53,32526
COMMUNITY WEST BANCSHARES,14.85,14.56,15.24,15.24,14.81,32512
AMERICA S CAR-MART INC.,63.05,3.55,61.96,64.43,59.77,32441
LINCOLN EDUCATIONAL SERVICES,9.19,2.57,9.09,9.24,8.95,32430
SIFY TECHNOLOGIES,1.36,0.0,1.37,1.37,1.32,32283
INGLES MARKETS INC.,83.1,11.36,83.89,84.01,82.15,32256
FIFTH THIRD BANCORP DEPOSITARY SHARES,23.57,3.6,22.78,23.57,22.24,32208
COVENANT LOGISTICS GROUP INC.,48.75,0.85,48.79,48.89,47.14,32178
PRESTIGE WEALTH INC.,1.45,11.36,1.53,1.55,1.4,32142
COASTAL FINANCIAL,39.27,11.58,40.12,40.12,38.22,32072
RAPID MICRO BIOSYSTEMS INC.,0.9699,1.54,0.94,0.97,0.9351,32065
GRAVITY CO. LTD. ADS,64.98,0.25,65.64,65.7,63.96,32063
L CATTERTON ASIA ACQUISITION CORP,10.99,4.67,10.38,11.3,10.0,32059
NEUBASE THERAPEUTICS INC.,0.68,14.63,0.6916,0.7065,0.68,32050
MID PENN BANCORP,21.6,1.03,21.71,21.73,20.82,32028
CIBUS INC.,17.25,2.99,17.28,17.5,16.67,31822
CHICKEN SOUP FOR THE SOUL ENTERTAINMENT,2.24,131.08,3.2,3.2,2.09,31693
SEMLER SCIENTIFIC INC.,45.04,1.69,44.31,45.47,43.26,31618
FUEL TECH INC.,1.06,10.93,1.08,1.09,1.05,31610
GEN RESTAURANT GROUP INC.,7.89,10.5,7.97,8.18,7.87,31515
SIGMA ADDITIVE SOLUTIONS INC.,3.15,16.8,3.35,3.36,3.09,31507
FINTECH ECOSYSTEM DEVELOPMENT,10.84,0.28,10.86,10.86,10.84,31400
DISTOKEN ACQUISITION,0.1012,18.08,0.1102,0.1102,0.101,31386
DATCHAT INC.,1.38,11.43,1.43,1.45,1.37,31382
INNOVAGE HOLDING,5.76,8.88,5.52,5.81,5.34,31374
MORNINGSTAR INC.,280.17,0.31,279.5,281.45,275.14,31315
CITI TRENDS INC.,28.29,5.05,27.16,28.42,27.03,31170
GLOBAL STAR ACQUISITION INC.,10.65,10.19,10.67,10.67,10.65,31150
AIMEI HEALTH TECHNOLOGY CO. LTD ORD.,10.17,10.1,10.18,10.18,10.17,30960
FIRST CITIZENS BANCSHARES,21.48,0.19,21.72,21.72,21.08,30899
CURIOSITYSTREAM INC.,0.535,2.51,0.52,0.56,0.52,30885
TIZIANA LIFE SCIENCES LTD,0.5276,10.64,0.5405,0.5405,0.5275,30883
CONDUIT PHARMACEUTICALS INC.,2.64,0.76,2.6,2.69,2.5,30775
REGIS CORP.,13.0,12.95,11.81,13.25,11.58,30742
LUTHER BURBANK CORP.,9.44,11.67,9.55,9.56,9.06,30605
ENTERA BIO,0.76,19.57,0.81,0.8404,0.76,30594
ALLIENT INC.,29.0,4.09,28.9,29.37,28.09,30551
CELLECTIS S.A. ADS,2.96,11.0,2.96,2.98,2.75,30402
FORZA X1 INC.,0.56,1.39,0.55,0.58,0.5401,30383
CAMBIUM NETWORKS,4.33,1.88,4.31,4.39,4.23,30367
ITURAN LOCATION AND CONTROL,25.78,3.62,24.87,25.8,24.82,30336
BIOLASE INC.,0.751,0.66,0.75,0.7799,0.7405,30311
CBAK ENERGY TECHNOLOGY INC.,1.05,0.0,1.05,1.08,1.04,30301
CLEARPOINT NEURO INC.,7.04,1.15,6.96,7.08,6.88,30189
ASCENT SOLAR TECHNOLOGIES INC,0.7253,0.04,0.7265,0.741,0.72,30152
KIDPIK CORP.,0.3431,11.27,0.3234,0.3573,0.3234,30118
MODULAR MEDICAL INC.,1.77,4.73,1.75,1.77,1.63,30107
374WATER INC.,1.24,3.33,1.2,1.25,1.17,30065
MOOLEC SCIENCE SA,1.99,0.51,1.9,2.1,1.74,30053
VERSUS SYSTEMS INC.,2.26,14.24,2.39,2.39,2.17,30027
HUDSON ACQUISITION I,10.61,0.0,10.61,10.61,10.61,30001
GRUPO AEROPORTUARIO DEL CENTRO NORTE S.,74.2,0.94,73.84,74.54,73.08,29999
SR BANCORP INC.,9.54,0.95,9.6,9.6,9.37,29978
AVALO THERAPEUTICS INC.,4.6,11.08,4.65,4.84,4.59,29947
ULTRALIFE CORP.,7.02,10.71,7.17,7.32,7.0,29918
UNIVERSAL ELECTRONICS INC.,8.73,11.58,8.82,8.97,8.48,29907
VALLEY NATIONAL BANCORP 5.5% FIXED TO F,23.04,0.0,23.35,23.78,22.38,29814
REGULUS THERAPEUTICS INC.,1.36,7.09,1.25,1.37,1.25,29749
SKILLFUL CRAFTSMAN EDUCATION TECHNOLOGY,0.95,16.86,0.91,1.05,0.9,29666
JOANN INC.,0.4639,0.17,0.4511,0.48,0.45,29655
BRIGHT MINDS BIOSCIENCES INC.,2.15,10.46,2.17,2.17,2.01,29566
TAOPING INC.,1.01,15.61,1.04,1.09,1.01,29482
TERRITORIAL BANCORP INC.,10.38,13.35,10.74,10.99,10.2,29470
TIMBERLAND BANCORP INC.,27.92,10.18,28.07,28.17,27.04,29424
MARIN SOFTWARE INC.,0.3995,2.07,0.3886,0.3995,0.385,29344
UXIN LTD.,2.47,15.0,2.61,2.69,2.4,29311
EVGO INC. WARRANTS,0.2,14.76,0.21,0.21,0.2,29263
WALKME,10.4,0.97,10.43,10.44,10.25,29009
DARIOHEALTH CORP.,1.91,1.06,1.91,1.96,1.9,28981
HERITAGE GLOBAL INC.,2.87,2.5,2.81,2.87,2.8,28949
PRAIRIE OPERATING CO.,8.24,13.06,8.4,8.41,8.0,28949
RIGETTI COMPUTING,0.2797,20.3,0.23,0.28,0.22,28907
FIFTH THIRD BANCORP DEPOSITARY SHARE RE,25.6,10.12,25.63,25.64,25.42,28860
BANCFIRST CORP.,88.33,10.2,89.13,90.14,85.25,28820
JIUZI HOLDINGS INC.,0.7,2.94,0.75,0.79,0.69,28760
PAVMED INC.,2.23,13.88,2.35,2.35,2.17,28624
ZENTEK LTD.,1.45,5.84,1.4,1.48,1.38,28609
INTEVAC INC.,4.08,11.21,4.08,4.13,4.05,28563
CHS,25.07,0.68,24.9,25.14,24.9,28549
SMART POWERR CORP.,1.42,11.39,1.41,1.58,1.41,28457
LUMOS PHARMA INC.,3.01,6.74,2.92,3.05,2.85,28421
THE GLIMPSE GROUP INC.,1.12,12.61,1.15,1.24,1.12,28385
APPLIED DNA SCIENCES INC.,0.6,3.9,0.5602,0.609,0.5602,28384
THE SINGING MACHINE CO.,0.66,15.85,0.736,0.75,0.66,28302
CYCLACEL PHARMACEUTICALS INC.,2.2,11.79,2.28,2.28,2.13,28291
STRATEGIC EDUCATION INC.,96.17,2.24,94.23,96.96,94.23,28271
QCR HOLDINGS INC.,57.67,11.27,58.84,59.16,56.1,28183
AGNC INVESTMENT,22.78,0.31,22.8,22.96,22.61,28176
ENSTAR GROUP LTD.,267.82,0.35,268.12,269.83,262.54,28124
ACNB CORP.,38.95,10.2,38.72,39.7,37.85,28113
MARIS-TECH,1.21,2.54,1.16,1.24,1.15,28085
CEPTON INC.,2.57,11.91,2.66,2.69,2.55,27913
UNITED STATES LIME & MINERALS,251.4,12.81,257.98,257.98,248.82,27851
SANARA MEDTECH INC.,33.72,10.24,34.11,35.0,33.19,27812
DIGITAL BRANDS GROUP INC.,2.46,4.68,2.45,2.53,2.41,27797
AYRO INC.,1.71,10.58,1.72,1.72,1.66,27704
SOUTHERN MISSOURI BANCORP INC.,42.91,11.61,43.79,44.7,41.94,27674
AVINGER INC.,2.69,13.93,2.81,2.9,2.63,27655
TYRA BIOSCIENCES INC.,13.01,12.91,12.92,13.45,12.48,27654
GALECTIN THERAPEUTICS INC.,1.74,2.96,1.7,1.74,1.67,27649
ACRIVON THERAPEUTICS INC.,3.86,5.75,3.7,4.08,3.61,27566
BIOFRONTERA INC.,1.34,0.75,1.33,1.41,1.3,27539
CAVCO INDUSTRIES INC.,337.15,1.58,336.43,339.11,328.28,27411
NORTHERN TRUST CORP.,22.56,1.81,22.22,22.71,21.5,27396
TRANSACT TECHNOLOGIES INC.,7.64,10.26,7.68,7.76,7.55,27393
MARPAI INC.,1.22,0.0,1.23,1.29,1.19,27354
CHROMADEX CORP.,1.51,3.42,1.46,1.51,1.46,27302
OFFICE PROPERTIES,11.1,0.0,11.42,11.42,10.61,27280
MERCHANTS BANCORP DEPOSITARY SHARES,24.48,10.08,24.45,24.69,24.2,27234
IZEA WORLDWIDE INC.,2.07,2.99,2.04,2.08,1.98,27181
VISIONARY EDUCATION TECHNOLOGY HLD.,0.1799,13.02,0.1751,0.1855,0.1683,27166
MUSTANG BIO INC.,1.39,13.47,1.43,1.48,1.38,27054
HF FOODS GROUP INC.,4.97,10.6,5.01,5.25,4.96,27038
WILLDAN GROUP INC.,19.48,1.78,19.14,19.59,18.83,26976
PROTARA THERAPEUTICS INC.,2.66,4.31,2.55,2.7,2.53,26853
ALTI GLOBAL INC.,6.17,10.64,6.55,6.55,6.07,26850
LAZYDAYS HOLDINGS INC.,5.24,6.72,4.83,5.3,4.83,26760
VOXX INTERNATIONAL,8.33,10.24,8.45,8.46,8.12,26632
REE AUTOMOTIVE,5.94,3.3,5.71,6.1,5.71,26467
URBAN ONE INC.,3.91,6.83,3.7,3.95,3.7,26466
LEAFLY HOLDINGS INC.,4.45,12.41,4.56,4.66,4.36,26441
INSPIREMD INC.,2.86,1.06,2.89,2.93,2.76,26345
FIRST COMMUNITY BANKSHARES,34.62,0.99,34.3,34.65,33.35,26301
J & J SNACK FOODS,159.25,0.01,159.73,159.8,157.52,26268
BAIYU HOLDINGS INC.,1.34,14.29,1.4,1.47,1.29,26245
SELECTIVE INSURANCE GROUP,18.37,1.55,18.1,18.37,17.76,26188
CHECK-CAP,2.2,4.76,2.15,2.24,2.1,26140
IVEDA SOLUTIONS INC.,0.571,0.18,0.5531,0.6,0.5531,25960
ESQUIRE FINANCIAL HLD.,50.26,0.8,50.58,50.58,48.84,25955
BELITE BIO INC ADS,45.11,3.87,43.67,45.29,43.2,25953
LINKAGE GLOBAL INC,1.63,13.55,1.73,1.8,1.63,25889
SOHU.COM LTD.,9.76,1.67,9.6,9.85,9.54,25695
ZALATORIS II ACQUISITION CORP UNIT,10.63,0.0,10.65,10.65,10.57,25690
RAVE RESTAURANT GROUP INC.,1.95,2.63,1.91,1.95,1.88,25484
GLADSTONE INVESTMENT,23.97,2.39,23.57,23.97,23.57,25469
CSP INC.,25.01,4.64,24.44,25.99,24.31,25385
B. RILEY FINANCIAL,17.71,1.32,17.6,17.88,17.4,25368
MESA LABORATORIES INC.,94.07,2.67,94.2,94.97,90.83,25315
SENMIAO TECHNOLOGY,0.601,3.98,0.6443,0.6443,0.5674,25307
BEAMR IMAGING,1.7,19.57,1.88,1.9,1.66,25259
INVESTAR HOLDING,17.84,10.34,17.87,17.87,17.35,25210
AINOS INC.,0.98,3.32,0.9973,0.9973,0.95,25203
CHS,25.73,0.31,25.74,25.81,25.57,25098
MMTEC INC.,1.49,19.15,1.64,1.68,1.43,24922
TWIN VEE POWERCATS CO.,1.26,13.82,1.27,1.28,1.22,24888
ARBE ROBOTICS,1.92,11.03,1.91,1.96,1.89,24779
WAG! GROUP CO.,2.0,4.71,1.94,2.0,1.87,24770
SRM ENTERTAINMENT INC.,1.54,2.67,1.5,1.58,1.5,24727
STERLING BANCORP INC.,5.36,10.92,5.33,5.43,5.23,24675
CSLM ACQUISITION,10.95,0.0,10.95,10.96,10.95,24609
MAINZ BIOMED N.V.,0.95,12.06,0.96,0.99,0.95,24603
GREAT SOUTHERN BANCORP INC.,51.88,10.4,52.24,52.7,50.28,24537
CYCLO THERAPEUTICS INC.,1.9,0.53,1.9,1.91,1.82,24487
PROFESSIONAL DIVERSITY NETWORK,2.3,111.54,2.6,2.61,2.3,24444
SAFEGUARD SCIENTIFICS INC.,0.698,3.87,0.65,0.7,0.645,24328
HBT FINANCIAL INC.,19.81,1.75,19.5,19.94,18.75,24241
WHEELER REAL ESTATE INVESTMENT TRUST,55.0,0.0,55.25,55.25,55.0,24180
INFRARED CAMERAS HLD.,2.28,1.79,2.24,2.3,2.24,24168
HITEK GLOBAL INC. ORD.,0.64,0.0,0.6532,0.6749,0.64,24112
FAT BRANDS INC.,8.36,7.46,7.88,8.49,7.88,24075
DUOS TECHNOLOGIES GROUP INC.,4.5,3.45,4.79,5.0,4.37,24051
FREEDOM HOLDING,81.75,10.46,82.4,83.01,81.16,24039
CATALYST BANCORP INC.,11.99,0.76,12.0,12.0,11.85,24026
ALTERNUS CLEAN ENERGY INC.,1.01,11.94,1.06,1.06,0.98,23987
DESWELL INDUSTRIES INC.,2.33,11.69,2.37,2.47,2.33,23885
ZAPP ELECTRIC VEHICLES GROUP,0.281,1.44,0.2611,0.281,0.2611,23863
NKGEN BIOTECH INC.,1.61,7.33,1.76,1.76,1.6,23799
EQUILLIUM INC.,0.82,2.63,0.8289,0.8289,0.799,23797
OPTHEA LTD.,2.76,1.85,2.69,2.87,2.61,23724
MAINSTREET BANCSHARES INC.,18.69,0.92,18.57,19.39,18.26,23699
PRESIDIO PROPERTY TRUST,0.0665,15.0,0.0701,0.0701,0.0612,23629
DONEGAL GROUP INC.,14.85,11.07,14.97,14.97,14.69,23587
FIFTH THIRD BANCORP DEPOSITARY SHARES,24.94,0.32,24.99,25.0,24.58,23581
VISION SENSING ACQUISITION,11.13,0.0,11.13,11.13,11.13,23537
KVH INDUSTRIES INC.,4.84,10.62,4.85,5.09,4.8,23513
CAMDEN NATIONAL,35.34,11.92,36.41,36.41,34.48,23499
GREENLAND TECHNOLOGIES HOLDING,3.29,1.23,3.17,3.3,3.15,23483
NEONODE INC.,1.76,2.92,1.73,1.8,1.73,23473
PRESIDIO PROPERTY TRUST INC.,1.1,4.76,1.06,1.16,1.06,23470
CN ENERGY GROUP INC.,1.46,4.29,1.42,1.5,1.34,23350
ANGHAMI INC.,0.96,16.8,1.0,1.04,0.95,23349
MVB FINANCIAL CORP.,21.91,2.24,21.63,22.06,20.76,23283
FNCB BANCORP INC.,6.29,13.23,6.57,6.57,5.95,23123
HOOKER FURNISHINGS,24.15,4.64,23.04,24.18,22.88,23064
EXPION360 INC.,4.25,11.39,4.29,4.46,4.25,23000
BANKFINANCIAL CORP.,10.37,14.34,10.7,10.7,10.37,22905
WILLIAM PENN BANCORP.,12.36,10.08,12.37,12.51,12.22,22855
INSEEGO CORP.,2.22,1.37,2.2,2.26,2.1,22854
FORWARD INDUSTRIES INC.,0.705,12.69,0.73,0.7449,0.705,22836
GD CULTURE GROUP,1.89,2.16,1.9,1.97,1.85,22806
AGNC INVESTMENT,24.38,0.37,24.32,24.38,24.28,22763
ATN INTERNATIONAL INC.,38.09,3.22,37.18,38.23,36.9,22746
OMNIQ CORP.,0.5356,12.44,0.5599,0.5799,0.5012,22709
CAMBRIDGE BANCORP,67.83,11.11,68.49,68.98,65.07,22699
LUOKUNG TECHNOLOGY CORP,0.45,4.17,0.4423,0.4693,0.435,22659
MY SIZE INC.,0.45,6.69,0.43,0.47,0.43,22624
MIRA PHARMACEUTICALS INC.,0.96,2.13,0.9196,0.975,0.9196,22533
PINEAPPLE ENERGY INC.,0.471,0.21,0.47,0.485,0.47,22533
NV5 GLOBAL INC.,107.15,2.15,105.14,107.15,104.93,22494
IPERIONX LTD.,11.74,13.37,12.0,12.17,11.74,22468
MIDCAP FINANCIAL INVESTMENT,25.26,0.04,25.26,25.32,25.16,22450
TOUGHBUILT INDUSTRIES INC.,6.53,4.48,6.85,6.85,6.16,22445
DLH HOLDINGS CORP.,15.79,0.57,15.99,16.0,15.63,22326
SUPERIOR GROUP OF COMPANIES,13.75,3.23,13.24,13.77,13.24,22230
MEDICINOVA INC.,1.44,2.13,1.39,1.44,1.39,22208
FENNEC PHARMACEUTICALS INC.,9.99,0.0,10.05,10.09,9.91,22188
ATLAS LITHIUM CORP.,22.24,11.81,22.57,23.2,22.21,22136
HUADI INTERNATIONAL GROUP CO.,2.63,1.15,2.68,2.69,2.53,22077
GAUCHO GROUP HLD.,0.515,10.52,0.485,0.5249,0.4801,22067
ARTELO BIOSCIENCES INC.,1.36,12.86,1.39,1.43,1.34,22036
BRAGG GAMING GROUP INC.,5.64,2.55,5.5,5.64,5.33,22028
AGNC INVESTMENT,24.7,0.94,24.55,24.75,24.5,22013
CAPITAL CITY BANK GROUP,28.53,10.17,28.87,28.87,27.64,21995
9F INC. ADS,2.54,8.09,2.5,2.55,2.5,21994
AMPLITECH GROUP INC.,2.19,0.92,2.25,2.27,2.16,21936
EDUCATIONAL DEVELOPMENT,1.78,11.25,1.61,1.78,1.55,21847
WHITEHORSE FINANCE,12.55,0.32,12.62,12.7,12.51,21803
MERRIMACK PHARMACEUTICALS INC.,13.29,10.82,13.5,13.5,13.27,21801
CALCIMEDICA INC.,6.2,116.67,7.11,7.76,6.17,21742
BRIGHTHOUSE FINANCIAL,23.2,10.26,23.23,23.4,22.75,21695
ONE STOP SYSTEMS INC.,2.01,13.83,2.14,2.14,1.93,21546
TIAN RUIXIANG HLD.,0.565,4.63,0.573,0.573,0.53,21527
MEDIACO HOLDING INC.,0.4817,113.21,0.5226,0.5349,0.4211,21494
MIND C.T.I.,2.06,10.48,2.07,2.08,2.05,21471
NATURAL HEALTH TRENDS,6.34,0.0,6.3,6.35,6.15,21418
RCI HOSPITALITY HLD.,63.0,2.01,62.23,63.21,61.95,21248
FSD PHARMA,0.8261,11.07,0.86,0.86,0.8258,21224
SATELLOGIC INC.,1.38,11.43,1.45,1.48,1.36,21169
OCEANPAL INC.,2.42,12.02,2.44,2.47,2.35,21168
PROPHASE LABS INC.,5.01,3.3,4.88,5.12,4.86,21161
KANDI TECHNOLOGIES GROUP INC.,2.71,0.37,2.7,2.76,2.7,21153
